time,camera,event,severity,persons,image,description
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,3,output/captures/cam1_20260319_103056.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,3,output/captures/cam1_20260319_103056.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,3,output/captures/cam1_20260319_103056.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,2,output/captures/cam1_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,3,output/captures/cam1_20260319_103056.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,0,crowd,critical,4,output/captures/cam0_20260319_103056.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103056,1,loitering,warning,3,output/captures/cam1_20260319_103056.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103056,2,loitering,warning,2,output/captures/cam2_20260319_103056.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,loitering,warning,3,output/captures/cam1_20260319_103057.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,loitering,warning,3,output/captures/cam1_20260319_103057.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,crowd,critical,4,output/captures/cam1_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,crowd,critical,4,output/captures/cam1_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,crowd,critical,4,output/captures/cam1_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,crowd,critical,4,output/captures/cam0_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,1,crowd,critical,4,output/captures/cam1_20260319_103057.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,0,loitering,warning,3,output/captures/cam0_20260319_103057.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,1,loitering,warning,3,output/captures/cam1_20260319_103057.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103057,2,loitering,warning,2,output/captures/cam2_20260319_103057.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,loitering,warning,3,output/captures/cam0_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,2,output/captures/cam2_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,4,output/captures/cam0_20260319_103058.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,1,loitering,warning,3,output/captures/cam1_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,2,output/captures/cam2_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,5,loitering,warning,2,output/captures/cam5_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,4,output/captures/cam0_20260319_103058.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,1,loitering,warning,3,output/captures/cam1_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,3,output/captures/cam2_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,5,loitering,warning,2,output/captures/cam5_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,4,output/captures/cam0_20260319_103058.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,1,loitering,warning,2,output/captures/cam1_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,3,output/captures/cam2_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,4,output/captures/cam0_20260319_103058.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,2,loitering,warning,2,output/captures/cam2_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,5,output/captures/cam0_20260319_103058.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,1,loitering,warning,3,output/captures/cam1_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,3,output/captures/cam2_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,0,crowd,critical,5,output/captures/cam0_20260319_103058.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103058,1,loitering,warning,2,output/captures/cam1_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,2,loitering,warning,3,output/captures/cam2_20260319_103058.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103058,5,loitering,warning,2,output/captures/cam5_20260319_103058.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,crowd,critical,5,output/captures/cam0_20260319_103059.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,1,loitering,warning,2,output/captures/cam1_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,2,loitering,warning,3,output/captures/cam2_20260319_103059.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,2,output/captures/cam5_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,crowd,critical,5,output/captures/cam0_20260319_103059.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,1,loitering,warning,2,output/captures/cam1_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,2,output/captures/cam5_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,crowd,critical,4,output/captures/cam0_20260319_103059.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,1,loitering,warning,2,output/captures/cam1_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,2,output/captures/cam5_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,loitering,warning,2,output/captures/cam0_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,1,crowd,critical,4,output/captures/cam1_20260319_103059.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,2,output/captures/cam5_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,loitering,warning,2,output/captures/cam0_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,1,crowd,critical,4,output/captures/cam1_20260319_103059.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,3,output/captures/cam5_20260319_103059.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,loitering,warning,3,output/captures/cam0_20260319_103059.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,1,crowd,critical,4,output/captures/cam1_20260319_103059.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,3,output/captures/cam5_20260319_103059.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,loitering,warning,3,output/captures/cam0_20260319_103059.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,1,loitering,warning,2,output/captures/cam1_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,2,loitering,warning,2,output/captures/cam2_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,5,loitering,warning,2,output/captures/cam5_20260319_103059.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103059,0,crowd,critical,4,output/captures/cam0_20260319_103059.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,loitering,warning,2,output/captures/cam0_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,crowd,critical,4,output/captures/cam0_20260319_103100.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,crowd,critical,4,output/captures/cam0_20260319_103100.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,crowd,critical,4,output/captures/cam0_20260319_103100.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,loitering,warning,3,output/captures/cam0_20260319_103100.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,loitering,warning,3,output/captures/cam0_20260319_103100.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,0,loitering,warning,3,output/captures/cam0_20260319_103100.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,1,loitering,warning,2,output/captures/cam1_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103100,2,loitering,warning,2,output/captures/cam2_20260319_103100.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,loitering,warning,3,output/captures/cam0_20260319_103101.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,crowd,critical,4,output/captures/cam0_20260319_103101.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,crowd,critical,4,output/captures/cam0_20260319_103101.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,loitering,warning,2,output/captures/cam0_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,loitering,warning,3,output/captures/cam0_20260319_103101.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,loitering,warning,3,output/captures/cam0_20260319_103101.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,1,loitering,warning,2,output/captures/cam1_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,0,loitering,warning,3,output/captures/cam0_20260319_103101.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103101,1,crowd,critical,4,output/captures/cam1_20260319_103101.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103101,2,loitering,warning,2,output/captures/cam2_20260319_103101.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,3,output/captures/cam2_20260319_103102.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,0,loitering,warning,3,output/captures/cam0_20260319_103102.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,0,loitering,warning,2,output/captures/cam0_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,loitering,warning,2,output/captures/cam1_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,0,loitering,warning,2,output/captures/cam0_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103102,1,crowd,critical,4,output/captures/cam1_20260319_103102.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103102,2,loitering,warning,2,output/captures/cam2_20260319_103102.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,loitering,warning,3,output/captures/cam0_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,1,loitering,warning,3,output/captures/cam1_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,2,output/captures/cam2_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,loitering,warning,3,output/captures/cam0_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,1,loitering,warning,3,output/captures/cam1_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,2,output/captures/cam2_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,loitering,warning,3,output/captures/cam0_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,1,loitering,warning,3,output/captures/cam1_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,2,output/captures/cam2_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,crowd,critical,5,output/captures/cam0_20260319_103103.jpg,다수 인원(5명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103103,1,loitering,warning,3,output/captures/cam1_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,2,output/captures/cam2_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,crowd,critical,4,output/captures/cam0_20260319_103103.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103103,1,loitering,warning,2,output/captures/cam1_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,2,output/captures/cam2_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,crowd,critical,4,output/captures/cam0_20260319_103103.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103103,1,loitering,warning,2,output/captures/cam1_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,3,output/captures/cam2_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,crowd,critical,4,output/captures/cam0_20260319_103103.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103103,1,loitering,warning,2,output/captures/cam1_20260319_103103.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,2,loitering,warning,3,output/captures/cam2_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103103,0,crowd,critical,4,output/captures/cam0_20260319_103103.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103103,1,loitering,warning,3,output/captures/cam1_20260319_103103.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103104,2,crowd,critical,4,output/captures/cam2_20260319_103104.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103104,0,crowd,critical,4,output/captures/cam0_20260319_103104.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103104,1,loitering,warning,2,output/captures/cam1_20260319_103104.jpg,2명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103104,2,loitering,warning,3,output/captures/cam2_20260319_103104.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103104,0,crowd,critical,4,output/captures/cam0_20260319_103104.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103104,1,loitering,warning,3,output/captures/cam1_20260319_103104.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103104,2,loitering,warning,3,output/captures/cam2_20260319_103104.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
20260319_103104,0,crowd,critical,4,output/captures/cam0_20260319_103104.jpg,다수 인원(4명)이 밀집하여 안전 사고 위험이 높은 상황입니다.
20260319_103104,1,loitering,warning,3,output/captures/cam1_20260319_103104.jpg,3명이 특정 구역에 머무르며 비정상적인 배회 행동이 감지되었습니다.
